item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q100151229,NormalRank,Q6581097,true,false,,,,
Q100151842,NormalRank,Q6581097,true,false,,,,
Q100151864,NormalRank,Q6581097,true,false,,,,
Q100255658,NormalRank,Q6581072,true,false,,,,
Q100342199,NormalRank,Q6581097,true,false,,,,
Q100704897,NormalRank,Q6581097,true,false,,,,
Q100708534,NormalRank,Q6581097,true,false,,,,
Q100723375,NormalRank,Q6581097,true,false,,,,
Q100742679,NormalRank,Q6581097,true,false,,,,
Q100997805,NormalRank,Q6581097,true,false,,,,
Q100997806,NormalRank,Q6581097,true,false,,,,
Q100997807,NormalRank,Q6581097,true,false,,,,
Q100997808,NormalRank,Q6581097,true,false,,,,
Q100997809,NormalRank,Q6581097,true,false,,,,
Q101055268,NormalRank,Q6581097,true,false,,,,
Q101069177,NormalRank,Q6581097,true,false,,,,
Q101069269,NormalRank,Q6581097,true,false,,,,
Q101069517,NormalRank,Q6581097,true,false,,,,
Q101071327,NormalRank,Q6581097,true,false,,,,
Q101094664,NormalRank,Q6581097,true,false,,,,
Q101095038,NormalRank,Q6581072,true,false,,,,
Q101112386,NormalRank,Q6581097,true,false,,,,
Q101190577,NormalRank,Q6581097,true,false,,,,
Q101755059,NormalRank,Q6581072,true,false,,,,
Q101771536,NormalRank,Q6581097,true,false,,,,
Q101772998,NormalRank,Q6581097,true,false,,,,
Q101778213,NormalRank,Q6581097,true,false,,,,
Q101783725,NormalRank,Q6581097,true,false,,,,
Q101792724,NormalRank,Q6581097,true,false,,,,
Q101802184,NormalRank,Q6581072,true,false,,,,
Q101830187,NormalRank,Q6581097,true,false,,,,
Q101831476,NormalRank,Q6581072,true,false,,,,
Q101833764,NormalRank,Q6581097,true,false,,,,
Q102015800,NormalRank,Q6581097,true,false,,,,
Q102017803,NormalRank,Q6581097,true,false,,,,
Q102018577,NormalRank,Q6581097,true,false,,,,
Q102022253,NormalRank,Q6581097,true,false,,,,
Q102029577,NormalRank,Q6581097,true,false,,,,
Q102047791,NormalRank,Q6581097,true,false,,,,
Q102176764,NormalRank,Q6581097,true,false,,,,
Q102176913,NormalRank,Q6581097,true,false,,,,
Q102177403,NormalRank,Q6581097,true,false,,,,
Q102177510,NormalRank,Q6581097,true,false,,,,
Q102177603,NormalRank,Q6581097,true,false,,,,
Q104093992,NormalRank,Q6581097,true,false,,,,
Q104094019,NormalRank,Q6581097,true,false,,,,
Q104098841,NormalRank,Q6581097,true,false,,,,
Q104208260,NormalRank,Q6581097,true,false,,,,
Q104213963,NormalRank,Q6581097,true,false,,,,
Q104214637,NormalRank,Q6581072,true,false,,,,
Q104214649,NormalRank,Q6581072,true,false,,,,
Q104217993,NormalRank,Q6581097,true,false,,,,
Q104218739,NormalRank,Q6581097,true,false,,,,
Q104223291,NormalRank,Q6581097,true,false,,,,
Q104223746,NormalRank,Q6581097,true,false,,,,
Q104775812,NormalRank,Q6581097,true,false,,,,
Q104840469,NormalRank,Q6581097,true,false,,,,
Q104841248,NormalRank,Q6581097,true,false,,,,
Q105098603,NormalRank,Q6581097,true,false,,,,
Q105098608,NormalRank,Q6581097,true,false,,,,
Q105098618,NormalRank,Q6581097,true,false,,,,
Q106354875,NormalRank,Q6581097,true,true,false,false,false,true
Q106519588,NormalRank,Q6581097,true,false,,,,
Q106660843,NormalRank,Q6581097,true,false,,,,
Q106678761,NormalRank,Q6581097,true,false,,,,
Q106746789,NormalRank,Q6581097,true,false,,,,
Q106765032,NormalRank,Q6581097,true,false,,,,
Q106777200,NormalRank,Q6581097,true,false,,,,
Q106777201,NormalRank,Q6581097,true,false,,,,
Q106777204,NormalRank,Q6581097,true,false,,,,
Q106777205,NormalRank,Q6581097,true,false,,,,
Q106777214,NormalRank,Q6581097,true,false,,,,
Q106798033,NormalRank,Q6581097,true,false,,,,
Q106862716,NormalRank,Q6581097,true,false,,,,
Q107104852,NormalRank,Q6581097,true,false,,,,
Q107404833,NormalRank,Q6581097,true,false,,,,
Q110938885,NormalRank,Q6581097,true,false,,,,
Q111016581,NormalRank,Q6581097,true,false,,,,
Q111020086,NormalRank,Q6581097,true,false,,,,
Q111932890,NormalRank,Q6581072,true,false,,,,
Q113361558,NormalRank,Q6581097,true,false,,,,
Q113361574,NormalRank,Q6581097,true,false,,,,
Q113573669,NormalRank,Q6581097,true,false,,,,
Q114455283,NormalRank,Q6581072,true,false,,,,
Q114568789,NormalRank,Q6581072,true,false,,,,
Q114784690,NormalRank,Q6581097,true,true,false,false,false,true
Q115564012,NormalRank,Q6581097,true,false,,,,
Q115677439,NormalRank,Q6581097,true,true,false,false,false,true
Q12130336,NormalRank,Q6581097,true,false,,,,
Q12213582,NormalRank,Q6581097,true,false,,,,
Q127998,NormalRank,Q6581097,true,true,true,false,false,false
Q13415154,NormalRank,Q6581097,true,false,,,,
Q16121039,NormalRank,Q6581097,true,false,,,,
Q16192933,NormalRank,Q6581097,true,false,,,,
Q16581882,NormalRank,Q6581097,true,true,false,false,false,true
Q1800210,NormalRank,Q6581097,true,false,,,,
Q1963057,NormalRank,Q6581072,true,true,true,true,false,false
Q1963057,NormalRank,Q6581072,true,true,true,false,false,false
Q19976820,NormalRank,Q6581072,true,false,,,,
Q20387804,NormalRank,Q6581097,true,false,,,,
Q20635435,NormalRank,Q6581097,true,false,,,,
Q21856446,NormalRank,Q6581097,true,false,,,,
Q21856548,NormalRank,Q6581097,true,false,,,,
Q2213790,NormalRank,Q6581097,true,false,,,,
Q23304287,NormalRank,Q6581097,true,false,,,,
Q2345173,NormalRank,Q6581072,true,false,,,,
Q25424401,NormalRank,Q6581097,true,false,,,,
Q27146386,NormalRank,Q6581072,true,false,,,,
Q27683387,NormalRank,Q6581097,true,false,,,,
Q28530835,NormalRank,Q6581072,true,false,,,,
Q2895694,NormalRank,Q6581097,true,false,,,,
Q307585,NormalRank,Q6581097,true,false,,,,
Q334795,NormalRank,Q6581097,true,true,false,false,false,true
Q383257,NormalRank,Q6581097,true,false,,,,
Q42537656,NormalRank,Q6581097,true,false,,,,
Q431835,NormalRank,Q6581072,true,true,false,false,false,true
